9648000,322,SANSKRIT CORE,067,A2
9648276,503,GENERAL STUDIES,---,B2
9648276,Additional Subject
9648276,301,ENGLISH CORE,009 F,E
9648276,"",Result: PASS,"",""
9648277,301,ENGLISH CORE,035,D2
9648277,002,HINDI ELECTIVE,070,A2
9648277,027,HISTORY,055,B1
9648277,028,POLITICAL SCIENCE,033,D2
9648277,048,PHYSICAL EDUCATION,061,D1
9648277,500,WORK EXPERIENCE,---,A1
9648277,502,PHY & HEALTH EDUCA,---,A2
9648277,503,GENERAL STUDIES,---,A1
9648277,Additional Subject
9648277,030,ECONOMICS,018 F,E
9648277,"",Result: PASS,"",""
9648278,301,ENGLISH CORE,033,D2
9648278,002,HINDI ELECTIVE,062,B1
9648278,027,HISTORY,065,A2
9648278,028,POLITICAL SCIENCE,055,B2
9648278,030,ECONOMICS,039,D1
9648278,500,WORK EXPERIENCE,---,A2
9648278,502,PHY & HEALTH EDUCA,---,A1
9648278,503,GENERAL STUDIES,---,A2
9648278,Additional Subject
9648278,048,PHYSICAL EDUCATION,062,C2
9648278,"",Result: PASS,"",""
9648279,002,HINDI ELECTIVE,042,D2
9648279,027,HISTORY,055,B1
9648279,028,POLITICAL SCIENCE,044,C2
9648279,030,ECONOMICS,033,D2
9648279,048,PHYSICAL EDUCATION,059,D1
9648279,500,WORK EXPERIENCE,---,A1
9648279,502,PHY & HEALTH EDUCA,---,A1
9648279,503,GENERAL STUDIES,---,A2
9648279,Additional Subject
9648279,301,ENGLISH CORE,009 F,E
9648279,"",Result: PASS,"",""
9648280,301,ENGLISH CORE,033,D2
9648280,002,HINDI ELECTIVE,064,B1
9648280,027,HISTORY,045,C2
9648280,030,ECONOMICS,015F,E
9648280,048,PHYSICAL EDUCATION,057,D1
9648280,500,WORK EXPERIENCE,---,B1
9648280,502,PHY & HEALTH EDUCA,---,A2
9648280,503,GENERAL STUDIES,---,B1
9648280,Additional Subject
9648280,028,POLITICAL SCIENCE,008 F,E
9648280,"",Result: COMP,"",""
9648281,002,HINDI ELECTIVE,053,C1
9648281,027,HISTORY,050,B2
9648281,028,POLITICAL SCIENCE,035,D1
9648281,030,ECONOMICS,033,D2
9648281,048,PHYSICAL EDUCATION,061,D1
9648281,500,WORK EXPERIENCE,---,B1
9648281,502,PHY & HEALTH EDUCA,---,A1
9648281,503,GENERAL STUDIES,---,A2
9648281,Additional Subject
9648281,301,ENGLISH CORE,009 F,E
9648281,"",Result: PASS,"",""
9648282,301,ENGLISH CORE,011F,E
9648282,002,HINDI ELECTIVE,042,D2
9648282,027,HISTORY,051,B2
9648282,028,POLITICAL SCIENCE,034,D1
9648282,048,PHYSICAL EDUCATION,064,C2
9648282,500,WORK EXPERIENCE,---,A1
9648282,502,PHY & HEALTH EDUCA,---,A2
9648282,503,GENERAL STUDIES,---,A1
9648282,Additional Subject
9648282,030,ECONOMICS,014 F,E
9648282,"",Result: COMP,"",""
9648283,301,ENGLISH CORE,013F,E
9648283,002,HINDI ELECTIVE,052,C1
9648283,027,HISTORY,046,C1
9648283,028,POLITICAL SCIENCE,033,D2
9648283,048,PHYSICAL EDUCATION,061,D1
9648283,500,WORK EXPERIENCE,---,B1
9648283,502,PHY & HEALTH EDUCA,---,B1
9648283,503,GENERAL STUDIES,---,A1
9648283,Additional Subject
9648283,030,ECONOMICS,011 F,E
9648283,"",Result: COMP,"",""
9648284,301,ENGLISH CORE,033,D2
9648284,002,HINDI ELECTIVE,049,C2
9648284,027,HISTORY,057,B1
9648284,028,POLITICAL SCIENCE,044,C2
9648284,030,ECONOMICS,040,D1
9648284,500,WORK EXPERIENCE,---,A1
9648284,502,PHY & HEALTH EDUCA,---,A2
9648284,503,GENERAL STUDIES,---,B1
9648284,Additional Subject
9648284,048,PHYSICAL EDUCATION,062,C2
9648284,"",Result: PASS,"",""
9648285,301,ENGLISH CORE,043,D1
9648285,002,HINDI ELECTIVE,072,A2
9648285,027,HISTORY,064,A2
9648285,028,POLITICAL SCIENCE,059,B1
9648285,030,ECONOMICS,033,D2
9648285,500,WORK EXPERIENCE,---,A1
9648285,502,PHY & HEALTH EDUCA,---,A2
9648285,503,GENERAL STUDIES,---,A1
9648285,Additional Subject
9648285,048,PHYSICAL EDUCATION,073,B2
9648285,"",Result: PASS,"",""
9648286,301,ENGLISH CORE,033,D2
9648286,002,HINDI ELECTIVE,061,B2
9648286,027,HISTORY,045,C2
9648286,028,POLITICAL SCIENCE,033,D2
9648286,030,ECONOMICS,033,D2
9648286,500,WORK EXPERIENCE,---,A1
9648286,502,PHY & HEALTH EDUCA,---,A1
9648286,503,GENERAL STUDIES,---,A2
9648286,Additional Subject
9648286,048,PHYSICAL EDUCATION,064,C2
9648286,"",Result: PASS,"",""
9648287,301,ENGLISH CORE,043,D1
9648287,002,HINDI ELECTIVE,050,C2
9648287,027,HISTORY,057,B1
9648287,028,POLITICAL SCIENCE,048,C1
9648287,030,ECONOMICS,039,D1
9648287,500,WORK EXPERIENCE,---,A1
9648287,502,PHY & HEALTH EDUCA,---,A2
9648287,503,GENERAL STUDIES,---,A1
9648287,Additional Subject
9648287,048,PHYSICAL EDUCATION,063,C2
9648287,"",Result: PASS,"",""
9648288,002,HINDI ELECTIVE,061,B2
9648288,027,HISTORY,054,B2
9648288,028,POLITICAL SCIENCE,056,B2
9648288,030,ECONOMICS,039,D1
9648288,048,PHYSICAL EDUCATION,075,B2
9648288,500,WORK EXPERIENCE,---,A2
9648288,502,PHY & HEALTH EDUCA,---,B1
9648288,503,GENERAL STUDIES,---,B1
9648288,Additional Subject
9648288,301,ENGLISH CORE,009 F,E
9648288,"",Result: PASS,"",""
9648289,301,ENGLISH CORE,033,D2
9648289,002,HINDI ELECTIVE,063,B1
9648289,027,HISTORY,050,B2
9648289,028,POLITICAL SCIENCE,044,C2
9648289,030,ECONOMICS,033,D2
9648289,500,WORK EXPERIENCE,---,B2
9648289,502,PHY & HEALTH EDUCA,---,B1
9648289,503,GENERAL STUDIES,---,B2
9648289,Additional Subject
9648289,048,PHYSICAL EDUCATION,056,D1
9648289,"",Result: PASS,"",""
9648290,301,ENGLISH CORE,034,D2
9648290,002,HINDI ELECTIVE,050,C2
9648290,027,HISTORY,067,A2
9648290,028,POLITICAL SCIENCE,051,B2
9648290,030,ECONOMICS,033,D2
9648290,500,WORK EXPERIENCE,---,B1
9648290,502,PHY & HEALTH EDUCA,---,A2
9648290,503,GENERAL STUDIES,---,B1
9648290,Additional Subject
9648290,048,PHYSICAL EDUCATION,065,C2
9648290,"",Result: PASS,"",""
9648291,002,HINDI ELECTIVE,047,C2
9648291,027,HISTORY,049,C1
9648291,028,POLITICAL SCIENCE,038,D1
9648291,030,ECONOMICS,033,D2
9648291,048,PHYSICAL EDUCATION,056,D1
9648291,500,WORK EXPERIENCE,---,B2
9648291,502,PHY & HEALTH EDUCA,---,B1
9648291,503,GENERAL STUDIES,---,B2
9648291,Additional Subject
9648291,301,ENGLISH CORE,007 F,E
9648291,"",Result: PASS,"",""
9648292,301,ENGLISH CORE,033,D2
9648292,002,HINDI ELECTIVE,059,B2
9648292,027,HISTORY,056,B1
9648292,028,POLITICAL SCIENCE,038,D1
9648292,048,PHYSICAL EDUCATION,069,C1
9648292,500,WORK EXPERIENCE,---,B1
9648292,502,PHY & HEALTH EDUCA,---,B1
9648292,503,GENERAL STUDIES,---,B2
9648292,Additional Subject
9648292,030,ECONOMICS,011 F,E
9648292,"",Result: PASS,"",""
9648293,301,ENGLISH CORE,008F,E
9648293,002,HINDI ELECTIVE,042,D2
9648293,027,HISTORY,042,C2
9648293,028,POLITICAL SCIENCE,033,D2
9648293,048,PHYSICAL EDUCATION,058,D1
9648293,500,WORK EXPERIENCE,---,A2
9648293,502,PHY & HEALTH EDUCA,---,B2
9648293,503,GENERAL STUDIES,---,B1
9648293,Additional Subject
9648293,030,ECONOMICS,005 F,E
9648293,"",Result: COMP,"",""
9648294,301,ENGLISH CORE,047,D1
9648294,002,HINDI ELECTIVE,065,B1
9648294,027,HISTORY,076,A1
9648294,028,POLITICAL SCIENCE,063,B1
9648294,030,ECONOMICS,042,C2
9648294,500,WORK EXPERIENCE,---,A1
9648294,502,PHY & HEALTH EDUCA,---,A1
9648294,503,GENERAL STUDIES,---,A1
9648294,Additional Subject
9648294,048,PHYSICAL EDUCATION,083,A2
9648294,"",Result: PASS,"",""
9648295,002,HINDI ELECTIVE,069,A2
9648295,027,HISTORY,059,B1
9648295,028,POLITICAL SCIENCE,064,B1
9648295,030,ECONOMICS,046,C1
9648295,048,PHYSICAL EDUCATION,070,C1
9648295,500,WORK EXPERIENCE,---,A1
9648295,502,PHY & HEALTH EDUCA,---,A2
9648295,503,GENERAL STUDIES,---,A2
9648295,Additional Subject
9648295,301,ENGLISH CORE,009 F,E
9648295,"",Result: PASS,"",""
9648296,002,HINDI ELECTIVE,046,D1
9648296,027,HISTORY,055,B1
9648296,028,POLITICAL SCIENCE,045,C1
9648296,030,ECONOMICS,033,D2
9648296,048,PHYSICAL EDUCATION,072,B2
9648296,500,WORK EXPERIENCE,---,B2
9648296,502,PHY & HEALTH EDUCA,---,B2
9648296,503,GENERAL STUDIES,---,B1
9648296,Additional Subject
9648296,301,ENGLISH CORE,005 F,E
9648296,"",Result: PASS,"",""
9648297,301,ENGLISH CORE,033,D2
9648297,002,HINDI ELECTIVE,049,C2
9648297,027,HISTORY,059,B1
9648297,028,POLITICAL SCIENCE,035,D1
9648297,030,ECONOMICS,040,D1
9648297,500,WORK EXPERIENCE,---,B1
9648297,502,PHY & HEALTH EDUCA,---,B2
9648297,503,GENERAL STUDIES,---,B2
9648297,Additional Subject
9648297,048,PHYSICAL EDUCATION,059,D1
9648297,"",Result: PASS,"",""
9648298,301,ENGLISH CORE,011F,E
9648298,002,HINDI ELECTIVE,074,A2
9648298,027,HISTORY,054,B2
9648298,028,POLITICAL SCIENCE,052,B2
9648298,048,PHYSICAL EDUCATION,063,C2
9648298,500,WORK EXPERIENCE,---,B2
9648298,502,PHY & HEALTH EDUCA,---,B1
9648298,503,GENERAL STUDIES,---,B2
9648298,Additional Subject
9648298,030,ECONOMICS,012 F,E
9648298,"",Result: COMP,"",""
9648299,301,ENGLISH CORE,033,D2
9648299,002,HINDI ELECTIVE,054,C1
9648299,027,HISTORY,073,A1
9648299,028,POLITICAL SCIENCE,062,B1
9648299,030,ECONOMICS,066,B1
9648299,500,WORK EXPERIENCE,---,A1
9648299,502,PHY & HEALTH EDUCA,---,B1
9648299,503,GENERAL STUDIES,---,A2
9648299,Additional Subject
9648299,048,PHYSICAL EDUCATION,069,C1
9648299,"",Result: PASS,"",""
9648300,301,ENGLISH CORE,033,D2
9648300,002,HINDI ELECTIVE,073,A2
9648300,027,HISTORY,066,A2
9648300,028,POLITICAL SCIENCE,052,B2
9648300,048,PHYSICAL EDUCATION,076,B2
9648300,500,WORK EXPERIENCE,---,A1
9648300,502,PHY & HEALTH EDUCA,---,B1
9648300,503,GENERAL STUDIES,---,A2
9648300,Additional Subject
9648300,030,ECONOMICS,014 F,E
9648300,"",Result: PASS,"",""
9648301,301,ENGLISH CORE,049,D1
9648301,002,HINDI ELECTIVE,050,C2
9648301,027,HISTORY,053,B2
9648301,028,POLITICAL SCIENCE,046,C1
9648301,030,ECONOMICS,039,D1
9648301,500,WORK EXPERIENCE,---,A1
9648301,502,PHY & HEALTH EDUCA,---,A2
9648301,503,GENERAL STUDIES,---,A1
9648301,Additional Subject
9648301,048,PHYSICAL EDUCATION,054,D2
9648301,"",Result: PASS,"",""
9648302,002,HINDI ELECTIVE,042,D2
9648302,027,HISTORY,039,D1
9648302,028,POLITICAL SCIENCE,010F,E
9648302,030,ECONOMICS,033,D2
9648302,048,PHYSICAL EDUCATION,047,D2
9648302,500,WORK EXPERIENCE,---,B1
9648302,502,PHY & HEALTH EDUCA,---,B2
9648302,503,GENERAL STUDIES,---,B1
9648302,Additional Subject
9648302,301,ENGLISH CORE,007 F,E
9648302,"",Result: COMP,"",""
9648303,301,ENGLISH CORE,033,D2
9648303,002,HINDI ELECTIVE,061,B2
9648303,027,HISTORY,043,C2
9648303,028,POLITICAL SCIENCE,044,C2
9648303,048,PHYSICAL EDUCATION,045,D2
9648303,500,WORK EXPERIENCE,---,B2
9648303,502,PHY & HEALTH EDUCA,---,B2
9648303,503,GENERAL STUDIES,---,B2
9648303,Additional Subject
9648303,030,ECONOMICS,018 F,E
9648303,"",Result: PASS,"",""
9648304,322,SANSKRIT CORE,062,A2
9648304,002,HINDI ELECTIVE,074,A2
9648304,027,HISTORY,054,B2
9648304,028,POLITICAL SCIENCE,049,C1
9648304,030,ECONOMICS,033,D2
9648304,500,WORK EXPERIENCE,---,A2
9648304,502,PHY & HEALTH EDUCA,---,A1
9648304,503,GENERAL STUDIES,---,A1
9648304,Additional Subject
9648304,048,PHYSICAL EDUCATION,064,C2
9648304,"",Result: PASS,"",""
9648305,301,ENGLISH CORE,051,D1
9648305,002,HINDI ELECTIVE,069,A2
9648305,027,HISTORY,048,C1
9648305,028,POLITICAL SCIENCE,050,C1
9648305,030,ECONOMICS,062,B2
9648305,500,WORK EXPERIENCE,---,A1
9648305,502,PHY & HEALTH EDUCA,---,A2
9648305,503,GENERAL STUDIES,---,B1
9648305,Additional Subject
9648305,048,PHYSICAL EDUCATION,063,C2
9648305,"",Result: PASS,"",""
9648306,002,HINDI ELECTIVE,060,B2
9648306,027,HISTORY,046,C1
9648306,028,POLITICAL SCIENCE,033,D2
9648306,030,ECONOMICS,020F,E
9648306,048,PHYSICAL EDUCATION,047,D2
9648306,500,WORK EXPERIENCE,---,B2
9648306,502,PHY & HEALTH EDUCA,---,B1
9648306,503,GENERAL STUDIES,---,B1
9648306,Additional Subject
9648306,301,ENGLISH CORE,010 F,E
9648306,"",Result: COMP,"",""
9648307,301,ENGLISH CORE,003F,E
9648307,002,HINDI ELECTIVE,042,D2
9648307,027,HISTORY,046,C1
9648307,028,POLITICAL SCIENCE,033,D2
9648307,048,PHYSICAL EDUCATION,049,D2
9648307,500,WORK EXPERIENCE,---,B1
9648307,502,PHY & HEALTH EDUCA,---,C1
9648307,503,GENERAL STUDIES,---,B2
9648307,Additional Subject
9648307,030,ECONOMICS,002 F,E
9648307,"",Result: COMP,"",""
9648308,301,ENGLISH CORE,033,D2
9648308,002,HINDI ELECTIVE,065,B1
9648308,027,HISTORY,056,B1
9648308,028,POLITICAL SCIENCE,033,D2
9648308,030,ECONOMICS,041,C2
9648308,500,WORK EXPERIENCE,---,B1
9648308,502,PHY & HEALTH EDUCA,---,B2
9648308,503,GENERAL STUDIES,---,B1
9648308,Additional Subject
9648308,048,PHYSICAL EDUCATION,062,C2
9648308,"",Result: PASS,"",""
9648309,301,ENGLISH CORE,033,D2
9648309,002,HINDI ELECTIVE,059,B2
9648309,027,HISTORY,044,C2
9648309,028,POLITICAL SCIENCE,033,D2
9648309,048,PHYSICAL EDUCATION,051,D2
9648309,500,WORK EXPERIENCE,---,A2
9648309,502,PHY & HEALTH EDUCA,---,A1
9648309,503,GENERAL STUDIES,---,B1
9648309,Additional Subject
9648309,030,ECONOMICS,017 F,E
9648309,"",Result: PASS,"",""
9648310,301,ENGLISH CORE,010F,E
9648310,002,HINDI ELECTIVE,052,C1
9648310,027,HISTORY,048,C1
9648310,028,POLITICAL SCIENCE,037,D1
9648310,048,PHYSICAL EDUCATION,077,B1
9648310,500,WORK EXPERIENCE,---,A2
9648310,502,PHY & HEALTH EDUCA,---,A2
9648310,503,GENERAL STUDIES,---,A1
9648310,Additional Subject
9648310,030,ECONOMICS,011 F,E
9648310,"",Result: COMP,"",""
9648311,002,HINDI ELECTIVE,059,B2
9648311,027,HISTORY,040,D1
9648311,028,POLITICAL SCIENCE,033,D2
9648311,030,ECONOMICS,019F,E
9648311,048,PHYSICAL EDUCATION,070,C1
9648311,500,WORK EXPERIENCE,---,B2
9648311,502,PHY & HEALTH EDUCA,---,B2
9648311,503,GENERAL STUDIES,---,B1
9648311,Additional Subject
9648311,301,ENGLISH CORE,013 F,E
9648311,"",Result: COMP,"",""
9648312,322,SANSKRIT CORE,059,B1
9648312,002,HINDI ELECTIVE,061,B2
9648312,027,HISTORY,041,D1
9648312,028,POLITICAL SCIENCE,033,D2
9648312,048,PHYSICAL EDUCATION,055,D2
9648312,500,WORK EXPERIENCE,---,A2
9648312,502,PHY & HEALTH EDUCA,---,B1
9648312,503,GENERAL STUDIES,---,A1
9648312,Additional Subject
9648312,030,ECONOMICS,014 F,E
9648312,"",Result: PASS,"",""
9648313,301,ENGLISH CORE,068,C1
9648313,002,HINDI ELECTIVE,070,A2
9648313,027,HISTORY,061,A2
9648313,028,POLITICAL SCIENCE,071,A2
9648313,030,ECONOMICS,054,B2
9648313,500,WORK EXPERIENCE,---,C1
9648313,502,PHY & HEALTH EDUCA,---,B2
9648313,503,GENERAL STUDIES,---,B1
9648313,Additional Subject
9648313,048,PHYSICAL EDUCATION,072,B2
9648313,"",Result: PASS,"",""
9648314,301,ENGLISH CORE,036,D2
9648314,002,HINDI ELECTIVE,052,C1
9648314,027,HISTORY,053,B2
9648314,028,POLITICAL SCIENCE,044,C2
9648314,030,ECONOMICS,061,B2
9648314,500,WORK EXPERIENCE,---,A1
9648314,502,PHY & HEALTH EDUCA,---,A2
9648314,503,GENERAL STUDIES,---,A1
9648314,Additional Subject
9648314,048,PHYSICAL EDUCATION,076,B2
9648314,"",Result: PASS,"",""
9648315,301,ENGLISH CORE,033,D2
9648315,002,HINDI ELECTIVE,065,B1
9648315,027,HISTORY,048,C1
9648315,028,POLITICAL SCIENCE,033,D2
9648315,048,PHYSICAL EDUCATION,073,B2
9648315,500,WORK EXPERIENCE,---,B1
9648315,502,PHY & HEALTH EDUCA,---,B2
9648315,503,GENERAL STUDIES,---,B2
9648315,Additional Subject
9648315,030,ECONOMICS,015 F,E
9648315,"",Result: PASS,"",""
9648316,002,HINDI ELECTIVE,066,B1
9648316,027,HISTORY,049,C1
9648316,028,POLITICAL SCIENCE,056,B2
9648316,030,ECONOMICS,033,D2
9648316,048,PHYSICAL EDUCATION,085,A2
9648316,500,WORK EXPERIENCE,---,A1
9648316,502,PHY & HEALTH EDUCA,---,B1
9648316,503,GENERAL STUDIES,---,A2
9648316,Additional Subject
9648316,301,ENGLISH CORE,014 F,E
9648316,"",Result: PASS,"",""
9648317,301,ENGLISH CORE,033,D2
9648317,002,HINDI ELECTIVE,056,C1
9648317,027,HISTORY,054,B2
9648317,028,POLITICAL SCIENCE,033,D2
9648317,030,ECONOMICS,033,D2
9648317,500,WORK EXPERIENCE,---,A2
9648317,502,PHY & HEALTH EDUCA,---,A1
9648317,503,GENERAL STUDIES,---,A2
9648317,Additional Subject
9648317,048,PHYSICAL EDUCATION,082,A2
9648317,"",Result: PASS,"",""
9648318,322,SANSKRIT CORE,058,B1
9648318,002,HINDI ELECTIVE,071,A2
9648318,027,HISTORY,053,B2
9648318,028,POLITICAL SCIENCE,033,D2
9648318,048,PHYSICAL EDUCATION,065,C2
9648318,500,WORK EXPERIENCE,---,A2
9648318,502,PHY & HEALTH EDUCA,---,B1
9648318,503,GENERAL STUDIES,---,B1
9648318,Additional Subject
9648318,030,ECONOMICS,010 F,E
9648318,"",Result: PASS,"",""
9648319,322,SANSKRIT CORE,047,C1
9648319,002,HINDI ELECTIVE,042,D2
9648319,027,HISTORY,036,D2
9648319,028,POLITICAL SCIENCE,033,D2
9648319,048,PHYSICAL EDUCATION,058,D1
9648319,500,WORK EXPERIENCE,---,B1
9648319,502,PHY & HEALTH EDUCA,---,B2
9648319,503,GENERAL STUDIES,---,B1
9648319,Additional Subject
9648319,030,ECONOMICS,010 F,E
9648319,"",Result: PASS,"",""
9648320,002,HINDI ELECTIVE,051,C2
9648320,027,HISTORY,040,D1
9648320,028,POLITICAL SCIENCE,036,D1
9648320,030,ECONOMICS,033,D2
9648320,048,PHYSICAL EDUCATION,062,C2
9648320,500,WORK EXPERIENCE,---,A1
9648320,502,PHY & HEALTH EDUCA,---,A1
9648320,503,GENERAL STUDIES,---,A2
9648320,Additional Subject
9648320,301,ENGLISH CORE,011 F,E
9648320,"",Result: PASS,"",""
9648321,322,SANSKRIT CORE,053,B2
9648321,002,HINDI ELECTIVE,074,A2
9648321,027,HISTORY,041,D1
9648321,028,POLITICAL SCIENCE,033,D2
9648321,048,PHYSICAL EDUCATION,067,C1
9648321,500,WORK EXPERIENCE,---,B1
9648321,502,PHY & HEALTH EDUCA,---,B2
9648321,503,GENERAL STUDIES,---,B1
9648321,Additional Subject
9648321,030,ECONOMICS,011 F,E
9648321,"",Result: PASS,"",""
9648322,301,ENGLISH CORE,006F,E
9648322,002,HINDI ELECTIVE,042,D2
9648322,027,HISTORY,044,C2
9648322,028,POLITICAL SCIENCE,033,D2
9648322,048,PHYSICAL EDUCATION,062,C2
9648322,500,WORK EXPERIENCE,---,A2
9648322,502,PHY & HEALTH EDUCA,---,A2
9648322,503,GENERAL STUDIES,---,A1
9648322,Additional Subject
9648322,030,ECONOMICS,005 F,E
9648322,"",Result: COMP,"",""
9648323,301,ENGLISH CORE,014F,E
9648323,002,HINDI ELECTIVE,050,C2
9648323,027,HISTORY,049,C1
9648323,028,POLITICAL SCIENCE,033,D2
9648323,048,PHYSICAL EDUCATION,072,B2
9648323,500,WORK EXPERIENCE,---,C1
9648323,502,PHY & HEALTH EDUCA,---,B2
9648323,503,GENERAL STUDIES,---,B1
9648323,Additional Subject
9648323,030,ECONOMICS,016 F,E
9648323,"",Result: COMP,"",""
9648324,002,HINDI ELECTIVE,084,A1
9648324,027,HISTORY,056,B1
9648324,028,POLITICAL SCIENCE,012F,E
9648324,030,ECONOMICS,033,D2
9648324,048,PHYSICAL EDUCATION,078,B1
9648324,500,WORK EXPERIENCE,---,A2
9648324,502,PHY & HEALTH EDUCA,---,B1
9648324,503,GENERAL STUDIES,---,A2
9648324,Additional Subject
9648324,301,ENGLISH CORE,011 F,E
9648324,"",Result: COMP,"",""
9648325,301,ENGLISH CORE,013F,E
9648325,002,HINDI ELECTIVE,044,D1
9648325,027,HISTORY,052,B2
9648325,028,POLITICAL SCIENCE,033,D2
9648325,048,PHYSICAL EDUCATION,066,C2
9648325,500,WORK EXPERIENCE,---,A1
9648325,502,PHY & HEALTH EDUCA,---,A2
9648325,503,GENERAL STUDIES,---,A1
9648325,Additional Subject
9648325,030,ECONOMICS,005 F,E
9648325,"",Result: COMP,"",""
9648326,002,HINDI ELECTIVE,047,C2
9648326,027,HISTORY,056,B1
9648326,028,POLITICAL SCIENCE,033,D2
9648326,030,ECONOMICS,016F,E
9648326,048,PHYSICAL EDUCATION,069,C1
9648326,500,WORK EXPERIENCE,---,B1
9648326,502,PHY & HEALTH EDUCA,---,B2
9648326,503,GENERAL STUDIES,---,B1
9648326,Additional Subject
9648326,301,ENGLISH CORE,002 F,E
9648326,"",Result: COMP,"",""
9648327,301,ENGLISH CORE,036,D2
9648327,002,HINDI ELECTIVE,089,A1
9648327,027,HISTORY,068,A2
9648327,028,POLITICAL SCIENCE,051,B2
9648327,030,ECONOMICS,039,D1
9648327,500,WORK EXPERIENCE,---,A2
9648327,502,PHY & HEALTH EDUCA,---,A1
9648327,503,GENERAL STUDIES,---,A2
9648327,Additional Subject
9648327,048,PHYSICAL EDUCATION,073,B2
9648327,"",Result: PASS,"",""
9648328,322,SANSKRIT CORE,068,A2
9648328,002,HINDI ELECTIVE,069,A2
9648328,027,HISTORY,063,A2
9648328,028,POLITICAL SCIENCE,057,B2
9648328,030,ECONOMICS,039,D1
9648328,500,WORK EXPERIENCE,---,B1
9648328,502,PHY & HEALTH EDUCA,---,B2
9648328,503,GENERAL STUDIES,---,B1
9648328,Additional Subject
9648328,048,PHYSICAL EDUCATION,070,C1
9648328,"",Result: PASS,"",""
9648329,301,ENGLISH CORE,034,D2
9648329,002,HINDI ELECTIVE,042,D2
9648329,027,HISTORY,049,C1
9648329,028,POLITICAL SCIENCE,044,C2
9648329,048,PHYSICAL EDUCATION,057,D1
9648329,500,WORK EXPERIENCE,---,B1
9648329,502,PHY & HEALTH EDUCA,---,B1
9648329,503,GENERAL STUDIES,---,B2
9648329,Additional Subject
9648329,030,ECONOMICS,014 F,E
9648329,"",Result: PASS,"",""
9648330,301,ENGLISH CORE,033,D2
9648330,002,HINDI ELECTIVE,069,A2
9648330,027,HISTORY,045,C2
9648330,028,POLITICAL SCIENCE,037,D1
9648330,048,PHYSICAL EDUCATION,050,D2
9648330,500,WORK EXPERIENCE,---,A1
9648330,502,PHY & HEALTH EDUCA,---,B1
9648330,503,GENERAL STUDIES,---,A2
9648330,Additional Subject
9648330,030,ECONOMICS,012 F,E
9648330,"",Result: PASS,"",""
9648331,002,HINDI ELECTIVE,055,C1
9648331,027,HISTORY,060,B1
9648331,028,POLITICAL SCIENCE,044,C2
9648331,030,ECONOMICS,033,D2
9648331,048,PHYSICAL EDUCATION,065,C2
9648331,500,WORK EXPERIENCE,---,A1
9648331,502,PHY & HEALTH EDUCA,---,B1
9648331,503,GENERAL STUDIES,---,A1
9648331,Additional Subject
9648331,301,ENGLISH CORE,007 F,E
9648331,"",Result: PASS,"",""
9648332,301,ENGLISH CORE,046,D1
9648332,002,HINDI ELECTIVE,051,C2
9648332,027,HISTORY,058,B1
9648332,028,POLITICAL SCIENCE,035,D1
9648332,030,ECONOMICS,033,D2
9648332,500,WORK EXPERIENCE,---,A2
9648332,502,PHY & HEALTH EDUCA,---,B2
9648332,503,GENERAL STUDIES,---,B1
9648332,Additional Subject
9648332,048,PHYSICAL EDUCATION,068,C1
9648332,"",Result: PASS,"",""
9648333,301,ENGLISH CORE,009F,E
9648333,002,HINDI ELECTIVE,044,D1
9648333,027,HISTORY,038,D1
9648333,028,POLITICAL SCIENCE,035,D1
9648333,048,PHYSICAL EDUCATION,048,D2
9648333,500,WORK EXPERIENCE,---,B1
9648333,502,PHY & HEALTH EDUCA,---,B2
9648333,503,GENERAL STUDIES,---,C1
9648333,Additional Subject
9648333,030,ECONOMICS,009 F,E
9648333,"",Result: COMP,"",""
9648334,002,HINDI ELECTIVE,049,C2
9648334,027,HISTORY,060,B1
9648334,028,POLITICAL SCIENCE,037,D1
9648334,030,ECONOMICS,033,D2
9648334,048,PHYSICAL EDUCATION,062,C2
9648334,500,WORK EXPERIENCE,---,C1
9648334,502,PHY & HEALTH EDUCA,---,B1
9648334,503,GENERAL STUDIES,---,B2
9648334,Additional Subject
9648334,301,ENGLISH CORE,014 F,E
9648334,"",Result: PASS,"",""
9648335,301,ENGLISH CORE,058,C2
9648335,002,HINDI ELECTIVE,063,B1
9648335,027,HISTORY,053,B2
9648335,028,POLITICAL SCIENCE,036,D1
9648335,030,ECONOMICS,046,C1
9648335,500,WORK EXPERIENCE,---,B1
9648335,502,PHY & HEALTH EDUCA,---,B2
9648335,503,GENERAL STUDIES,---,B1
9648335,Additional Subject
9648335,048,PHYSICAL EDUCATION,084,A2
9648335,"",Result: PASS,"",""
9648336,301,ENGLISH CORE,043,D1
9648336,002,HINDI ELECTIVE,050,C2
9648336,027,HISTORY,038,D1
9648336,028,POLITICAL SCIENCE,044,C2
9648336,048,PHYSICAL EDUCATION,058,D1
9648336,500,WORK EXPERIENCE,---,B1
9648336,502,PHY & HEALTH EDUCA,---,B1
9648336,503,GENERAL STUDIES,---,A2
9648336,Additional Subject
9648336,030,ECONOMICS,014 F,E
9648336,"",Result: PASS,"",""
9648337,002,HINDI ELECTIVE,042,D2
9648337,027,HISTORY,053,B2
9648337,028,POLITICAL SCIENCE,037,D1
9648337,030,ECONOMICS,033,D2
9648337,048,PHYSICAL EDUCATION,053,D2
9648337,500,WORK EXPERIENCE,---,B1
9648337,502,PHY & HEALTH EDUCA,---,B2
9648337,503,GENERAL STUDIES,---,B1
